Region,Fold,Model,Penalty,AUROC,CalibrationSlope,CalibrationIntercept
12,5,Centralized,none,0.8167359819431963,0.9895097668969702,-0.10884174768932607
12,5,FL,none,0.8155447344772095,0.9921517117876943,-0.1017378956633195
12,5,FL_recal,none,0.8155447344772095,0.9921517117876941,-0.10671038545071723
13,1,Local,none,0.7559250764525994,0.6856101470689645,0.1476646266390028
13,1,Centralized,none,0.7781918960244648,0.9684157916075322,-0.17285498601916824
13,1,FL,none,0.7785741590214067,0.9745049131939134,-0.17416514340546407
13,1,FL_recal,none,0.7785741590214067,0.9745049131939136,-0.1731160174667099
13,2,Local,none,0.8551724137931035,0.9120633018657206,-0.05362976690518265
13,2,Centralized,none,0.8464367816091954,1.0875838063662737,-0.23656597209947583
13,2,FL,none,0.848551724137931,1.102270646911906,-0.23627265197574035
13,2,FL_recal,none,0.848551724137931,1.1022706469119095,-0.2352235260369862
13,3,Local,none,0.7574712643678161,0.7506446152492142,0.050820739002995434
13,3,Centralized,none,0.8112068965517242,1.1732292229199808,-0.21624673459477495
13,3,FL,none,0.8092911877394636,1.1826207258360724,-0.2185574737020467
13,3,FL_recal,none,0.8092911877394636,1.1826207258360726,-0.21750834776329261
13,4,Local,none,0.910727969348659,1.2670055654763168,-0.0661662826129563
13,4,Centralized,none,0.9022988505747126,1.2987889508636394,-0.3226530126247521
13,4,FL,none,0.899904214559387,1.302970205731435,-0.3228488413804601
13,4,FL_recal,none,0.899904214559387,1.3029702057314347,-0.32179971544170605
13,5,Local,none,0.8158045977011494,0.8069709003197587,-0.11249004538820224
13,5,Centralized,none,0.8323754789272031,1.0706428971313424,-0.2883460411025419
13,5,FL,none,0.8316091954022988,1.073806156362276,-0.2866773674264537
13,5,FL_recal,none,0.8316091954022988,1.0738061563622876,-0.2856282414876996
14,1,Local,none,0.8583393807450411,1.369752149970957,0.16577549341769438
14,1,Centralized,none,0.8724903241412676,1.3045036658374085,0.2509980169255464
14,1,FL,none,0.8736695694242864,1.321446691611633,0.25676402175650764
14,1,FL_recal,none,0.8736695694242864,1.321446691611628,0.2495726986324542
14,2,Local,none,0.7696843251088534,0.736965194702656,-0.15179659124168954
14,2,Centralized,none,0.7647254475084664,0.749953253485411,0.0015807634534026746
14,2,FL,none,0.764362602805999,0.7541260069532151,0.009006002797914634
14,2,FL_recal,none,0.764362602805999,0.7541260069532153,0.0018146796738611724
14,3,Local,none,0.7656268927922472,0.6742301607751144,-0.13702163299148612
14,3,Centralized,none,0.7769836462749848,0.7479978779368683,0.02724073499251452
14,3,FL,none,0.7764688067837674,0.7475124662070968,0.034265933181420745
14,3,FL_recal,none,0.7764688067837674,0.747512466207097,0.027074610057366687
14,4,Local,none,0.8081768625075711,1.0047972729948602,0.060830723584570846
14,4,Centralized,none,0.8228346456692913,1.0430384831642916,0.19332051520835186
14,4,FL,none,0.8226226529376136,1.0516876805333595,0.20323976396683813
14,4,FL_recal,none,0.8226226529376136,1.0516876805333597,0.19604844084278467
14,5,Local,none,0.8384918231374924,1.1343735338014806,0.05016909531607976
14,5,Centralized,none,0.846365838885524,1.1367042973487658,0.17340618674983058
14,5,FL,none,0.846365838885524,1.1413478699082968,0.1810833021693309
14,5,FL_recal,none,0.846365838885524,1.1413478699082966,0.17389197904527756
15,1,Local,none,0.8443631526438311,1.1468602945967543,-0.013908432204973259
15,1,Centralized,none,0.857931493182574,1.2435780416084596,-0.06494706162469732
15,1,FL,none,0.8596607914865314,1.2571204205173923,-0.0667842098886975
15,1,FL_recal,none,0.8596607914865314,1.2571204205173923,-0.06892024197998918
15,2,Local,none,0.7735270594508131,0.7718804556492845,-0.02685755539154678
15,2,Centralized,none,0.7818581711543588,0.8885763807828524,-0.10499078394650738
15,2,FL,none,0.7833910957078113,0.8963979619848262,-0.10415278369409695
15,2,FL_recal,none,0.7833910957078113,0.8963979619848262,-0.10628881578506601
15,3,Local,none,0.76712876566249,0.8820324977508235,0.11162247171627564
15,3,Centralized,none,0.7669288189816049,0.9334310850707642,-0.01632273518717731
15,3,FL,none,0.765662490002666,0.9381927072877472,-0.01504792356144641
15,3,FL_recal,none,0.765662490002666,0.9381927072877472,-0.017183955652415574
15,4,Local,none,0.750733137829912,0.7260384200104321,-0.042923640940196316
15,4,Centralized,none,0.7848573713676353,0.9079799005381055,-0.1254807300190592
15,4,FL,none,0.7837909890695814,0.9115338160814613,-0.12231420119066287
15,4,FL_recal,none,0.7837909890695814,0.9115338160814614,-0.124450233281632
15,5,Local,none,0.7953212476672887,0.823850917536399,-0.013301996960227285
15,5,Centralized,none,0.81851506264996,1.0061599574444866,-0.08497276712682751
15,5,FL,none,0.819248200479872,1.011733514432045,-0.08536581397171045
15,5,FL_recal,none,0.819248200479872,1.011733514432045,-0.08750184606267965
16,1,Local,none,0.6213656387665198,0.3159536710546058,0.1450375866055454
